Academic Year,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count,Create Date
2019,2,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 5,105,20190903
2019,2,Anne Arundel,2102,Folger Mckinsey Elementary,Total Enrollment,616,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Prekindergarten,48,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Kindergarten,69,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Grade 1,71,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Grade 2,74,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Grade 3,72,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Grade 4,52,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Grade 5,70,20190903
2019,2,Anne Arundel,2112,Fort Smallwood Elementary,Total Enrollment,456,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Prekindergarten,40,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Kindergarten,120,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Grade 1,90,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Grade 2,108,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Grade 3,99,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Grade 4,110,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Grade 5,108,20190903
2019,2,Anne Arundel,2132,High Point Elementary,Total Enrollment,675,20190903
2019,2,Anne Arundel,2142,Jacobsville Elementary,Kindergarten,93,20190903
2019,2,Anne Arundel,2142,Jacobsville Elementary,Grade 1,87,20190903
2019,2,Anne Arundel,2142,Jacobsville Elementary,Grade 2,91,20190903
2019,2,Anne Arundel,2142,Jacobsville Elementary,Grade 3,92,20190903
2019,2,Anne Arundel,2142,Jacobsville Elementary,Grade 4,108,20190903
2019,2,Anne Arundel,2142,Jacobsville Elementary,Grade 5,101,20190903
2019,2,Anne Arundel,2142,Jacobsville Elementary,Total Enrollment,572,20190903
2019,2,Anne Arundel,2152,Jones Elementary,Kindergarten,40,20190903
2019,2,Anne Arundel,2152,Jones Elementary,Grade 1,60,20190903
2019,2,Anne Arundel,2152,Jones Elementary,Grade 2,44,20190903
2019,2,Anne Arundel,2152,Jones Elementary,Grade 3,51,20190903
2019,2,Anne Arundel,2152,Jones Elementary,Grade 4,54,20190903
2019,2,Anne Arundel,2152,Jones Elementary,Grade 5,58,20190903
2019,2,Anne Arundel,2152,Jones Elementary,Total Enrollment,307,20190903
2019,2,Anne Arundel,2162,Lake Shore Elementary,Kindergarten,41,20190903
2019,2,Anne Arundel,2162,Lake Shore Elementary,Grade 1,56,20190903
2019,2,Anne Arundel,2162,Lake Shore Elementary,Grade 2,57,20190903
2019,2,Anne Arundel,2162,Lake Shore Elementary,Grade 3,50,20190903
2019,2,Anne Arundel,2162,Lake Shore Elementary,Grade 4,58,20190903
2019,2,Anne Arundel,2162,Lake Shore Elementary,Grade 5,54,20190903
2019,2,Anne Arundel,2162,Lake Shore Elementary,Total Enrollment,316,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Prekindergarten,39,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Kindergarten,114,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Grade 1,93,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Grade 2,122,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Grade 3,109,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Grade 4,96,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Grade 5,111,20190903
2019,2,Anne Arundel,2172,Oak Hill Elementary,Total Enrollment,684,20190903
2019,2,Anne Arundel,2182,Pasadena Elementary,Kindergarten,53,20190903
2019,2,Anne Arundel,2182,Pasadena Elementary,Grade 1,68,20190903
2019,2,Anne Arundel,2182,Pasadena Elementary,Grade 2,56,20190903
2019,2,Anne Arundel,2182,Pasadena Elementary,Grade 3,63,20190903
2019,2,Anne Arundel,2182,Pasadena Elementary,Grade 4,56,20190903
2019,2,Anne Arundel,2182,Pasadena Elementary,Grade 5,74,20190903
2019,2,Anne Arundel,2182,Pasadena Elementary,Total Enrollment,370,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Prekindergarten,33,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Kindergarten,45,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Grade 1,40,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Grade 2,34,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Grade 3,59,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Grade 4,47,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Grade 5,46,20190903
2019,2,Anne Arundel,2192,Riviera Beach Elementary,Total Enrollment,304,20190903
2019,2,Anne Arundel,2202,Severna Park Elementary,Kindergarten,64,20190903
2019,2,Anne Arundel,2202,Severna Park Elementary,Grade 1,69,20190903
2019,2,Anne Arundel,2202,Severna Park Elementary,Grade 2,68,20190903
2019,2,Anne Arundel,2202,Severna Park Elementary,Grade 3,77,20190903
2019,2,Anne Arundel,2202,Severna Park Elementary,Grade 4,77,20190903
2019,2,Anne Arundel,2202,Severna Park Elementary,Grade 5,74,20190903
2019,2,Anne Arundel,2202,Severna Park Elementary,Total Enrollment,429,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Prekindergarten,37,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Kindergarten,118,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Grade 1,127,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Grade 2,130,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Grade 3,131,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Grade 4,146,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Grade 5,111,20190903
2019,2,Anne Arundel,2212,Solley Elementary,Total Enrollment,800,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Prekindergarten,67,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Kindergarten,83,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Grade 1,66,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Grade 2,77,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Grade 3,76,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Grade 4,78,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Grade 5,60,20190903
2019,2,Anne Arundel,2222,Sunset Elementary,Total Enrollment,507,20190903
2019,2,Anne Arundel,2233,Anne Arundel Evening High,Grade 9,22,20190903
2019,2,Anne Arundel,2233,Anne Arundel Evening High,Grade 10,55,20190903
2019,2,Anne Arundel,2233,Anne Arundel Evening High,Grade 11,76,20190903
2019,2,Anne Arundel,2233,Anne Arundel Evening High,Grade 12,125,20190903
2019,2,Anne Arundel,2233,Anne Arundel Evening High,Total Enrollment,278,20190903
2019,2,Anne Arundel,2243,Magothy River Middle,Grade 6,241,20190903
2019,2,Anne Arundel,2243,Magothy River Middle,Grade 7,242,20190903
2019,2,Anne Arundel,2243,Magothy River Middle,Grade 8,244,20190903
2019,2,Anne Arundel,2243,Magothy River Middle,Total Enrollment,727,20190903
2019,2,Anne Arundel,2273,Chesapeake High,Grade 9,373,20190903
2019,2,Anne Arundel,2273,Chesapeake High,Grade 10,359,20190903
2019,2,Anne Arundel,2273,Chesapeake High,Grade 11,321,20190903
2019,2,Anne Arundel,2273,Chesapeake High,Grade 12,326,20190903
2019,2,Anne Arundel,2273,Chesapeake High,Total Enrollment,1379,20190903
2019,2,Anne Arundel,2322,Broadneck Elementary,Kindergarten,123,20190903
2019,2,Anne Arundel,2322,Broadneck Elementary,Grade 1,130,20190903
2019,2,Anne Arundel,2322,Broadneck Elementary,Grade 2,134,20190903
2019,2,Anne Arundel,2322,Broadneck Elementary,Grade 3,132,20190903
2019,2,Anne Arundel,2322,Broadneck Elementary,Grade 4,129,20190903
2019,2,Anne Arundel,2322,Broadneck Elementary,Grade 5,138,20190903
2019,2,Anne Arundel,2322,Broadneck Elementary,Total Enrollment,786,20190903
2019,2,Anne Arundel,2363,Broadneck High,Grade 9,579,20190903
2019,2,Anne Arundel,2363,Broadneck High,Grade 10,558,20190903
2019,2,Anne Arundel,2363,Broadneck High,Grade 11,542,20190903
2019,2,Anne Arundel,2363,Broadneck High,Grade 12,474,20190903
2019,2,Anne Arundel,2363,Broadneck High,Total Enrollment,2153,20190903
2019,2,Anne Arundel,2372,Windsor Farm Elementary,Kindergarten,90,20190903
2019,2,Anne Arundel,2372,Windsor Farm Elementary,Grade 1,89,20190903
2019,2,Anne Arundel,2372,Windsor Farm Elementary,Grade 2,100,20190903
2019,2,Anne Arundel,2372,Windsor Farm Elementary,Grade 3,82,20190903
2019,2,Anne Arundel,2372,Windsor Farm Elementary,Grade 4,96,20190903
2019,2,Anne Arundel,2372,Windsor Farm Elementary,Grade 5,107,20190903
2019,2,Anne Arundel,2372,Windsor Farm Elementary,Total Enrollment,564,20190903
2019,2,Anne Arundel,2413,Severn River Middle,Grade 6,259,20190903
2019,2,Anne Arundel,2413,Severn River Middle,Grade 7,248,20190903
2019,2,Anne Arundel,2413,Severn River Middle,Grade 8,242,20190903
2019,2,Anne Arundel,2413,Severn River Middle,Total Enrollment,749,20190903
2019,2,Anne Arundel,2423,Chesapeake Bay Middle,Grade 6,337,20190903
2019,2,Anne Arundel,2423,Chesapeake Bay Middle,Grade 7,345,20190903
2019,2,Anne Arundel,2423,Chesapeake Bay Middle,Grade 8,345,20190903
2019,2,Anne Arundel,2423,Chesapeake Bay Middle,Total Enrollment,1027,20190903
2019,2,Anne Arundel,2432,Shipley's Choice Elementary,Kindergarten,59,20190903
2019,2,Anne Arundel,2432,Shipley's Choice Elementary,Grade 1,65,20190903
2019,2,Anne Arundel,2432,Shipley's Choice Elementary,Grade 2,77,20190903
2019,2,Anne Arundel,2432,Shipley's Choice Elementary,Grade 3,74,20190903
2019,2,Anne Arundel,2432,Shipley's Choice Elementary,Grade 4,52,20190903
2019,2,Anne Arundel,2432,Shipley's Choice Elementary,Grade 5,57,20190903
2019,2,Anne Arundel,2432,Shipley's Choice Elementary,Total Enrollment,384,20190903
2019,2,Anne Arundel,3013,Arundel High,Grade 9,564,20190903
2019,2,Anne Arundel,3013,Arundel High,Grade 10,528,20190903
2019,2,Anne Arundel,3013,Arundel High,Grade 11,539,20190903
2019,2,Anne Arundel,3013,Arundel High,Grade 12,491,20190903
2019,2,Anne Arundel,3013,Arundel High,Total Enrollment,2122,20190903
2019,2,Anne Arundel,3023,Arundel Middle,Grade 6,337,20190903
2019,2,Anne Arundel,3023,Arundel Middle,Grade 7,347,20190903
2019,2,Anne Arundel,3023,Arundel Middle,Grade 8,359,20190903
2019,2,Anne Arundel,3023,Arundel Middle,Total Enrollment,1043,20190903
2019,2,Anne Arundel,3033,MacArthur Middle,Grade 6,330,20190903
2019,2,Anne Arundel,3033,MacArthur Middle,Grade 7,343,20190903
2019,2,Anne Arundel,3033,MacArthur Middle,Grade 8,284,20190903
2019,2,Anne Arundel,3033,MacArthur Middle,Total Enrollment,957,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Prekindergarten,33,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Kindergarten,91,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Grade 1,98,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Grade 2,97,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Grade 3,92,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Grade 4,79,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Grade 5,127,20190903
2019,2,Anne Arundel,3062,Brock Bridge Elementary,Total Enrollment,617,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Prekindergarten,14,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Kindergarten,121,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Grade 1,122,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Grade 2,132,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Grade 3,117,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Grade 4,119,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Grade 5,124,20190903
2019,2,Anne Arundel,3072,Crofton Elementary,Total Enrollment,749,20190903
2019,2,Anne Arundel,3082,Crofton Woods Elementary,Kindergarten,103,20190903
2019,2,Anne Arundel,3082,Crofton Woods Elementary,Grade 1,112,20190903
2019,2,Anne Arundel,3082,Crofton Woods Elementary,Grade 2,144,20190903
2019,2,Anne Arundel,3082,Crofton Woods Elementary,Grade 3,113,20190903
2019,2,Anne Arundel,3082,Crofton Woods Elementary,Grade 4,141,20190903
2019,2,Anne Arundel,3082,Crofton Woods Elementary,Grade 5,137,20190903
2019,2,Anne Arundel,3082,Crofton Woods Elementary,Total Enrollment,750,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Prekindergarten,30,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Kindergarten,85,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Grade 1,92,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Grade 2,110,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Grade 3,99,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Grade 4,99,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Grade 5,97,20190903
2019,2,Anne Arundel,3092,Seven Oaks Elementary,Total Enrollment,612,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Prekindergarten,39,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Kindergarten,119,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Grade 1,108,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Grade 2,136,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Grade 3,127,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Grade 4,123,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Grade 5,134,20190903
2019,2,Anne Arundel,3102,Hebron - Harman Elementary,Total Enrollment,786,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Prekindergarten,50,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Kindergarten,80,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Grade 1,79,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Grade 2,64,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Grade 3,92,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Grade 4,92,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Grade 5,81,20190903
2019,2,Anne Arundel,3112,Jessup Elementary,Total Enrollment,538,20190903
2019,2,Anne Arundel,3122,Manor View Elementary,Grade 1,54,20190903
2019,2,Anne Arundel,3122,Manor View Elementary,Grade 2,71,20190903
2019,2,Anne Arundel,3122,Manor View Elementary,Grade 3,66,20190903
2019,2,Anne Arundel,3122,Manor View Elementary,Grade 4,49,20190903
2019,2,Anne Arundel,3122,Manor View Elementary,Grade 5,46,20190903
2019,2,Anne Arundel,3122,Manor View Elementary,Total Enrollment,286,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Prekindergarten,44,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Kindergarten,72,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Grade 1,74,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Grade 2,59,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Grade 3,62,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Grade 4,51,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Grade 5,63,20190903
2019,2,Anne Arundel,3132,Maryland City Elementary,Total Enrollment,425,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Prekindergarten,69,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Kindergarten,62,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Grade 1,62,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Grade 2,57,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Grade 3,46,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Grade 4,37,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Grade 5,66,20190903
2019,2,Anne Arundel,3142,Meade Heights Elementary,Total Enrollment,399,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Prekindergarten,60,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Kindergarten,77,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Grade 1,72,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Grade 2,64,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Grade 3,77,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Grade 4,78,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Grade 5,66,20190903
2019,2,Anne Arundel,3152,Van Bokkelen Elementary,Total Enrollment,494,20190903
2019,2,Anne Arundel,3162,Millersville Elementary,Kindergarten,60,20190903
2019,2,Anne Arundel,3162,Millersville Elementary,Grade 1,60,20190903
2019,2,Anne Arundel,3162,Millersville Elementary,Grade 2,54,20190903
2019,2,Anne Arundel,3162,Millersville Elementary,Grade 3,58,20190903
2019,2,Anne Arundel,3162,Millersville Elementary,Grade 4,46,20190903
2019,2,Anne Arundel,3162,Millersville Elementary,Grade 5,59,20190903
2019,2,Anne Arundel,3162,Millersville Elementary,Total Enrollment,337,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Prekindergarten,40,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Kindergarten,58,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Grade 1,77,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Grade 2,77,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Grade 3,74,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Grade 4,74,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Grade 5,88,20190903
2019,2,Anne Arundel,3172,Odenton Elementary,Total Enrollment,488,20190903
2019,2,Anne Arundel,3182,Pershing Hill Elementary,Kindergarten,*,20190903
2019,2,Anne Arundel,3182,Pershing Hill Elementary,Grade 1,132,20190903
2019,2,Anne Arundel,3182,Pershing Hill Elementary,Grade 2,120,20190903
2019,2,Anne Arundel,3182,Pershing Hill Elementary,Grade 3,115,20190903
2019,2,Anne Arundel,3182,Pershing Hill Elementary,Grade 4,119,20190903
2019,2,Anne Arundel,3182,Pershing Hill Elementary,Grade 5,101,20190903
2019,2,Anne Arundel,3182,Pershing Hill Elementary,Total Enrollment,589,20190903
2019,2,Anne Arundel,3192,Ridgeway Elementary,Kindergarten,95,20190903
2019,2,Anne Arundel,3192,Ridgeway Elementary,Grade 1,102,20190903
2019,2,Anne Arundel,3192,Ridgeway Elementary,Grade 2,96,20190903
2019,2,Anne Arundel,3192,Ridgeway Elementary,Grade 3,121,20190903
2019,2,Anne Arundel,3192,Ridgeway Elementary,Grade 4,112,20190903
2019,2,Anne Arundel,3192,Ridgeway Elementary,Grade 5,110,20190903
2019,2,Anne Arundel,3192,Ridgeway Elementary,Total Enrollment,636,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Prekindergarten,27,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Kindergarten,79,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Grade 1,89,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Grade 2,82,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Grade 3,78,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Grade 4,75,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Grade 5,74,20190903
2019,2,Anne Arundel,3202,Severn Elementary,Total Enrollment,504,20190903
2019,2,Anne Arundel,3212,South Shore Elementary,Kindergarten,59,20190903
2019,2,Anne Arundel,3212,South Shore Elementary,Grade 1,55,20190903
2019,2,Anne Arundel,3212,South Shore Elementary,Grade 2,61,20190903
2019,2,Anne Arundel,3212,South Shore Elementary,Grade 3,39,20190903
2019,2,Anne Arundel,3212,South Shore Elementary,Grade 4,73,20190903
2019,2,Anne Arundel,3212,South Shore Elementary,Grade 5,48,20190903
2019,2,Anne Arundel,3212,South Shore Elementary,Total Enrollment,335,20190903
2019,2,Anne Arundel,3222,Waugh Chapel Elementary,Prekindergarten,37,20190903
2019,2,Anne Arundel,3222,Waugh Chapel Elementary,Kindergarten,89,20190903
2019,2,Anne Arundel,3222,Waugh Chapel Elementary,Grade 1,101,20190903
